Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2017-08-08,0.46159572363161494,0.5907906208599766,0.39333755905436946,0.24130872771980313,0.6109103814443455,0.401362763022744,0.6164274614046266,0.23942294592835697,-0.22284433074954127,0.32187690387796186,0.3724708616607691,0.21869334444371302,0.5711541147572448,0.48002146632606757,0.618793125100363,0.3315532175568312,0.29383522511709775,0.3274633968361764,0.47011696476386666,0.3361840979895871,0.1803232649665653,0.6709266542509981,0.5381528122971677,0.2842273306840212,0.4400050843556913,0.5541418856123772,0.2674884974429341,0.5262459666616109,0.3337369129974565,0.6637618104720208,0.2472323115171855,0.3108065810322424,0.26184072570055467,0.5086494757936145,0.47863016689020366,0.06861195797324136,0.4425436412288806,0.2529271153335118,0.45547443213325206,0.43825818927998417,0.5731615869176913,0.3827784302391888,0.6083443821817026,0.2874211525358229,0.59747761318784,0.632164434710477,0.549594162716067,0.597578609531075,0.417737287342337,0.17592397374710295,0.9967889472946537
2017-08-09,0.4662283054147166,0.5896154061466162,0.3919949172406029,0.24187644607273487,0.6120351500468326,0.4073725690859502,0.6154527758529152,0.24639650749408423,-0.2244950974884866,0.3260488863633236,0.37456709674057675,0.21462034331877528,0.5726589829073812,0.4818768992623076,0.6239532750461944,0.3322987187530649,0.2992635632239336,0.3288965669534296,0.4696033775156926,0.33464368374238,0.1839205606693863,0.679814861225523,0.5362551839847122,0.2846927511806546,0.43916457455570956,0.5515285903076622,0.2645345275986937,0.5137463451047851,0.3262741161927463,0.6641127626593128,0.22896494986994956,0.3167366309615402,0.25861668502790175,0.5077503073552236,0.47797706872405815,0.06614544968128339,0.4495429832836255,0.25142330660835593,0.45635302766905816,0.438191655033136,0.5677042145663644,0.3841716753590031,0.5886313999523346,0.2858870227596774,0.5971348977297999,0.6334302167532097,0.5490314553873592,0.5970168282369854,0.4169183189568738,0.1722495604858441,0.996907820089581
2017-08-10,0.5057103569582111,0.6290434632758392,0.4018915907405696,0.24861376458038237,0.6585645918490592,0.44440552812643896,0.650591508938949,0.2597362457632333,-0.20767803984258779,0.37107215251500153,0.4143489323473375,0.23678199634692174,0.5605206028909316,0.4879016070780901,0.6374148648032489,0.36784782846477265,0.34799017994763776,0.3565459813230448,0.5091838097260359,0.372809127675374,0.15881875140115842,0.6808567994687476,0.5846587984791851,0.2819220789692644,0.4688124847604858,0.5878159391251677,0.26022087736833255,0.5291664768829483,0.34902629321780737,0.6889966718657721,0.2326874543628428,0.30380977830949046,0.276102702065254,0.5561875300145226,0.5076329061823426,0.04478861991724684,0.49310141943270014,0.25428445490922524,0.5296750169036235,0.47698886748953556,0.5492976060750372,0.38203286356560656,0.6190676060167815,0.2851539758492516,0.620767793792971,0.6601104806085976,0.5559381297976893,0.6280448088974374,0.43253356484204525,0.20891473512080558,0.997348342940829
2017-08-11,0.5066118190086887,0.6313985815316451,0.40393124222261806,0.2506828036495879,0.6547549382431308,0.43956234996246646,0.6447337117629593,0.2578670107972927,-0.21322184806409306,0.3669162795712133,0.41166442887526106,0.22962319963751351,0.5634105304719558,0.48530713121736974,0.6412039809686941,0.36373805211169125,0.3413764447784511,0.3531188852951852,0.5044358720772845,0.3727118938321168,0.15837697470451523,0.6728579128796037,0.5824276954686027,0.2839789075094135,0.46101604752977726,0.580127365477762,0.258855067577395,0.5267505368733333,0.3518721224086434,0.6937414879360634,0.23123522238332564,0.30181195416229983,0.2719608698358521,0.545126880812076,0.5076691200442678,0.04804029110748236,0.5047398677647544,0.24750113409215305,0.5285722165032993,0.47378321856810907,0.5620219958108512,0.38045924200181974,0.6168813654641171,0.28521931309461085,0.6134838632242439,0.6636338340010994,0.559885342347989,0.636245824474527,0.4344146297177587,0.2018767948020116,0.9973655101078224
2017-08-14,0.5238683498396064,0.6470927505806278,0.4184277624156898,0.2460385527019306,0.6510747137081725,0.4490342988845166,0.6572757441127649,0.2737502873643391,-0.21011208623765404,0.3724131718894919,0.41128186538937883,0.19228637296637022,0.5489565232362823,0.5161432446929808,0.6449638497703302,0.3776045122204729,0.3504062752126769,0.3775380183331024,0.5110023035271694,0.3797642952136556,0.1546192047895091,0.686070381562455,0.5846010298389697,0.2526573350208034,0.4733575330558513,0.5784344793291184,0.2850622616608717,0.5492135618847243,0.3535884588381077,0.7088070202132952,0.23934386963370285,0.307004313890167,0.28539094611103166,0.5530225421702525,0.5419382388956222,0.014606396916622898,0.5051379200419053,0.2537054616461254,0.5371375780974784,0.49424131233569707,0.5807697174165498,0.3810878375723761,0.6249604000324523,0.30357868230339885,0.6042588902396329,0.6671640706888952,0.5667096869582233,0.657129225930306,0.47445623596495423,0.19329697495069076,0.9976441168092371
2017-08-15,0.5230263449332236,0.6454193629064433,0.4230444102390126,0.2416172451176262,0.659413378823299,0.44981428091788406,0.6323456878257423,0.2724057785240069,-0.21136246779940823,0.37137342961818065,0.40957329122962227,0.19465770804603047,0.5472802697983651,0.5126095818421997,0.6423864476847455,0.37684972958302004,0.3483614833295423,0.37657888462001826,0.5118678775800094,0.37911819827680443,0.16869740860657342,0.686867930340643,0.60007932711461,0.25864304260118653,0.47429226585663475,0.5838030785403434,0.28133581832238685,0.5463044997372037,0.3361192860391315,0.7088267576450841,0.23746089141850635,0.307791304477139,0.28933226174533067,0.5528777824335248,0.5409365886940445,0.014272332902893585,0.49659422735470726,0.24865108706412575,0.5373051739470729,0.49191015724580384,0.5860203641547703,0.3824656317588714,0.6249663845542879,0.3014481673218145,0.6060483993822117,0.6734422436350984,0.5658860728934016,0.6525639941047914,0.47216325504635015,0.19246619612934346,0.9976455551047099
2017-08-16,0.47494563477206225,0.5965679852039735,0.35228903641169035,0.2204644132214339,0.6009455939574119,0.46181918028996893,0.5351688971561804,0.19150826281070737,0.2193244834613512,0.29753873711425255,0.39463136028789825,0.11076997834355323,0.43490599098222843,0.4877988031879556,0.5512913917250235,0.31457179728247914,0.2741041320175779,0.2266219182930338,0.3557338764168459,0.3657956806535469,0.044814928437574134,0.6487428433104813,0.611193859350421,0.19437111035010293,0.31236073973147577,0.5912124201008865,0.36338848101866394,0.5193156464799565,0.306225790843901,0.7037202220438834,0.32182810429570113,0.2714246028974257,0.22944184517698324,0.39338219714062855,0.44609128817512717,0.07973104504497569,0.4049255238682384,0.2717256716860674,0.49316537115875136,0.4636985638921043,0.6072806600129103,0.32884517202276964,0.58726068796556,0.22130940247940462,0.5469014447114235,0.58568769434621,0.44283400742130163,0.6377918253093261,0.41525543513374613,0.1571776649112377,0.9969251905173322
2017-08-17,0.507605009841541,0.6388847377950084,0.4073447220626489,0.36088002018084964,0.6163823109444513,0.46496350871756725,0.6015933780106266,0.2316625643338709,0.32186899076899733,0.3432447831496111,0.7978567240809665,0.15013498964368274,0.4565157174330596,0.4852668273009572,0.595656403726467,0.337714399357625,0.329537182756918,0.3286958816036565,0.3974159268017205,0.3929684376210131,0.1253639294412735,0.6692957859410759,0.6765664445839998,0.2531411827579011,0.3811926980823815,0.5861500985438906,0.3442438830694282,0.6013779043480472,0.3264149189763114,0.717924655683909,0.34712053711426316,0.3227670563679346,0.28218796205292196,0.4415460696484902,0.47487485242352245,0.10733743777501391,0.4487616600775421,0.31331238354636104,0.537117199722609,0.4659403955821549,0.6158898444865921,0.40472633303194067,0.6140449543673413,0.2745209666319694,0.5756342256731121,0.6330573666562785,0.5105300018893996,0.6544616754352058,0.46162769698471573,0.2508808852092461,0.9974886254861759
2017-08-18,0.5107169690412194,0.6314862468813043,0.39896167145114303,0.3647922015199757,0.5985189956390322,0.44418966050763947,0.5987140950201942,0.217473961164023,0.2974292345605938,0.3344847835557647,0.8031997521187345,0.12020875767155527,0.44082090537286206,0.48404201934955665,0.5976816286752523,0.31405727448935505,0.3469492265276573,0.32304956529841017,0.39976908123717286,0.3831348780528315,0.10853794952042181,0.6700059878798987,0.6685187386267466,0.2617846606232422,0.3697103146810029,0.579730505169393,0.34191447252384916,0.5879009021003128,0.3211698874972416,0.7106533631792976,0.34003866363842217,0.32627797171930767,0.29274842281082447,0.42767347569633707,0.46103572729385084,0.10078673506083734,0.4323948236835892,0.3009156241585965,0.5198221079772404,0.454677100505529,0.603486479067776,0.38308778678273614,0.6143438018750058,0.26704782146173167,0.5664004475300704,0.6247812202466225,0.51054842433457,0.6475325809924656,0.45742869763050403,0.2388863918601073,0.9974521190850242
2017-08-21,0.5009782303877086,0.6223562702300471,0.39217590636972305,0.3579377699435648,0.5846285436399788,0.4293213846389531,0.600992787718052,0.20648579842221823,0.316880606145651,0.3475065946318598,0.793179437721519,0.1269888293415158,0.45566682915050183,0.470684145381206,0.5905089284350892,0.3078872034755513,0.3500449438665162,0.3179305032265406,0.39827921609209116,0.382188659883064,0.09871689984637548,0.6632084880933159,0.6615796724832291,0.26068758380509494,0.37613315541513265,0.5738662363885951,0.34262825410042924,0.5746450496140663,0.3293811281832872,0.7045068576185312,0.328866048814193,0.31018674250965045,0.2857632430863649,0.4291701439284919,0.4533204032398371,0.10205692908316256,0.43852595856304927,0.30884250158786447,0.5176611137101443,0.4622672474986615,0.5982086955014603,0.37656532530533093,0.6135100853784853,0.26907215365828696,0.557309939328687,0.6287552178367104,0.5047439815907023,0.6414870112601283,0.45123067061957767,0.22937037893486334,0.997339244278939
2017-08-22,0.5303656071633299,0.6409046518779886,0.416123905451783,0.3585371070433872,0.6035154526167784,0.44483466480685524,0.5702112083259018,0.230187882417809,0.3171410848709927,0.33204529551783507,0.8065326315287825,0.1415548732376691,0.4829550023513468,0.4972936625756376,0.6038787722537878,0.3131927750488061,0.36006492824203074,0.3365828039351531,0.4121828502156012,0.3644761770723306,0.12338051318058603,0.6090142494990187,0.6720677912751473,0.2916810868709439,0.38955969871597934,0.5971788821154926,0.3251471187239091,0.5878373623321963,0.3850498219699237,0.7143467229858198,0.34474679457329677,0.31748734059044914,0.30207466274457084,0.4562254206845084,0.47098526435609495,0.09775196222029266,0.4385198340917634,0.2882541802672659,0.5543190884466821,0.4948976612563094,0.6006891570611976,0.3794600639612806,0.6445950862851672,0.29079657021872973,0.5892204902700083,0.6402968874259917,0.533297455599296,0.6403601626953612,0.4787868842578829,0.24302798280779772,0.9974867625201195
2017-08-23,0.5381960277013138,0.6436048581427581,0.41422762316558487,0.35820008373989937,0.6091965458266607,0.44953411664985227,0.5744263760292093,0.2361993314955147,0.32151703048686825,0.33556130753222324,0.8203273587929518,0.13823807076517625,0.48343979598034464,0.48632574589436345,0.610408441419856,0.33066601602204837,0.36091549822126073,0.330113630788783,0.4123344641911182,0.3665304525898849,0.10289945459485603,0.6033061758969032,0.6675362218879906,0.3093968399785378,0.3892115732672721,0.5934248788719179,0.32099465177194475,0.5923343208319723,0.4217385468655874,0.7168910974650546,0.3415564259190999,0.3280311224817245,0.30304495026273615,0.44817910264836425,0.4668994057942256,0.08098778503011217,0.4507224969700688,0.29423358153669155,0.557779793597636,0.4991761294060221,0.6060987149272288,0.3475818337432192,0.6500538747823552,0.29491807993228597,0.5898352767818349,0.6342816456869408,0.5397820734614799,0.6449480500749748,0.4594300540024828,0.24570976927312657,0.9975134004798322
2017-08-24,0.5355440772098452,0.6387350798919873,0.41157478337986547,0.3457452642622042,0.6085521098689959,0.4491994594568884,0.5731031710898719,0.23259150981467255,0.30996883880572706,0.34262665767518324,0.8102099482499943,0.15096586854446115,0.5203728857104092,0.4746881867034041,0.6074695966882562,0.3499176122030212,0.3592669421847479,0.37678300150330557,0.4221657159767257,0.35448297162903786,0.085164954145723,0.5981877895439892,0.6565525104755778,0.2991491324346664,0.4031662222399066,0.5900353010560704,0.31312028982366685,0.587699325613458,0.4116592853771784,0.7129640391662826,0.3423558063305091,0.3186495229823641,0.28669158067037304,0.4495425676792801,0.4640924115126852,0.09311216288354218,0.4619593965427066,0.2920092753065326,0.5658320773604995,0.500521397104447,0.60452289258711,0.3520350099373139,0.6417138024805216,0.2981461833532551,0.591724788551132,0.6248899867025496,0.5320815075143511,0.6471640123518034,0.4588750806515077,0.2623792101715686,0.9974765933822192
2017-08-25,0.5475724750162214,0.6406291630801064,0.41046917194811156,0.3450481116854616,0.605829390226064,0.4483722330061064,0.5717751129095375,0.2223094797838033,0.31468089647114195,0.3426608840489962,0.8113466616040277,0.15488833639887756,0.5231518767966974,0.47570005080177574,0.6087826312892798,0.3533478360476897,0.3542430105482857,0.385349946435782,0.4211024260336943,0.35541414343733146,0.08975167429126396,0.5969509961801991,0.6618590311729424,0.2947002444192638,0.40421944679869926,0.5905200757988851,0.31661143758627447,0.5894810900098265,0.4143344623262301,0.7092719264638971,0.3439675567409489,0.31990575450222497,0.2890100599894705,0.44798853857405074,0.46527641728324437,0.09734666993197161,0.4618170736287577,0.295353839364107,0.5673915279571526,0.5008889551571534,0.5973044057667388,0.35016077858811157,0.6390803434225043,0.30141849022218237,0.5889576691777574,0.6224916188186161,0.5442548665397328,0.6471696635627929,0.46142877258087417,0.2659993539943746,0.9974881405817321
2017-08-28,0.5351353154734827,0.6419045665414499,0.42436533666288667,0.34538779819221616,0.6053344828570888,0.44786534408374334,0.5721929769467735,0.22173015624866504,0.326492973166083,0.3413353290883395,0.8150951184436827,0.15271842441384734,0.5223962646734297,0.4721083691647634,0.607239620115876,0.3529205532552411,0.35056613947930454,0.3972296607200735,0.4225986482653777,0.35598759777783195,0.08800845762776385,0.596689210222097,0.6782963935906161,0.2953611028951832,0.4092775518234937,0.5879079391552006,0.31247955036100367,0.5911049560757312,0.4133396388352507,0.7052533077584117,0.34298937328879975,0.32621755602405533,0.2869338881360899,0.44627435898012086,0.47163101110739647,0.09081464139823771,0.4515634962764599,0.2960519303520878,0.5656154902210032,0.4993174734104805,0.593939592250064,0.3483297394344641,0.6401302742763184,0.3084801241595257,0.5893159420159982,0.6301808318126417,0.5450293048684598,0.6463057238722463,0.4654184495529977,0.26455204764776075,0.9974119562589988
2017-08-29,0.5441449661379816,0.6422161175338464,0.42830155188017627,0.34698334965909694,0.6069467135013608,0.449493978135795,0.5715205672201894,0.2227910056277078,0.32924645129971886,0.33963047437062666,0.8147907906304813,0.15204083683670735,0.5333329540510074,0.47412611710150004,0.6047730154071678,0.35345863059688853,0.3512987088678961,0.40420219058193274,0.44713455925486695,0.35951811137514306,0.09169967612940266,0.5968542725719541,0.6782987175832963,0.3022973334502222,0.4213336121439803,0.5877528442012638,0.31588097315299446,0.5780860384565992,0.412207427214739,0.711552228126433,0.34483229209179866,0.3323572917636117,0.2869878009726366,0.447570517480127,0.4721765355322367,0.08944441533646105,0.45225630314205606,0.3006024713467545,0.5688160162402262,0.498302868280947,0.5941501189468522,0.32317074040994953,0.6465905676784223,0.3075443590493645,0.5903204510622959,0.6330662885115345,0.5432123849583522,0.6474835221504438,0.46467675762125127,0.2647315410372297,0.9974014634893649
2017-08-30,0.5277923462376306,0.6711795160691931,0.5374531051878285,0.3450540232613436,0.6231347244319635,0.43765816229206284,0.5461609948358661,0.23185652668585127,0.3025292869378576,0.3275800131725099,0.8153668090116871,0.13098262643707004,0.5251747419986461,0.4965246109392307,0.5896774138136651,0.32268806262151123,0.36729548941679097,0.38697075425037786,0.4325679677049873,0.3567280157811693,0.08293317609002444,0.6099904262351831,0.6669201088966424,0.2672683862781971,0.403948924601209,0.5936351408067653,0.3118225039661992,0.5910788515249186,0.3926642349173967,0.7106492065089864,0.32886606841548066,0.3450510216550974,0.2833174443430364,0.4266124287521868,0.4819962504574104,0.09882962523941592,0.4566975247278306,0.2875003172409173,0.562660905889614,0.46517435794557555,0.5755988408568771,0.3266221182377224,0.6529940006462207,0.2839307600736928,0.593839814059836,0.68607844376235,0.5435545102241713,0.6519343510420814,0.4548089855003535,0.24911071364954854,0.9973584462370898
2017-08-31,0.5382450969456143,0.6720558158747416,0.5468225212146919,0.36552061244019035,0.604254916600528,0.4450166939455344,0.5484580197839418,0.21302683334891578,0.318115212704385,0.3146519236902369,0.8149959874605557,0.14194337521889341,0.5386549633823203,0.5151230003924279,0.5899030931013867,0.3331462782236329,0.3851131015926579,0.4113768900995301,0.4478319108875349,0.3755050771344937,0.09664272277935805,0.609941235541482,0.671415783116474,0.27798857788112796,0.39478066622936286,0.5871098445532322,0.3213468804352046,0.5692298263434836,0.39156719762864917,0.6892348357651096,0.32032055682376687,0.3398612907646981,0.3004578314688047,0.4178203138052472,0.4811010224963326,0.10553087775083811,0.46903599444435223,0.29007414217394245,0.5581604496633285,0.4633112501854254,0.5771051023909697,0.32329908263629953,0.6528262077329064,0.27073135680963756,0.5954709950971728,0.6874767082941107,0.5413692613100161,0.633007040658517,0.42759704047858216,0.28426201524870875,0.9974647598595245
2017-09-01,0.5394161106962468,0.6711009384324956,0.5552754187722642,0.36653675816402204,0.6039911174162012,0.4441762788083075,0.5524877014315569,0.21103382380773503,0.31708155625802276,0.31686307824561005,0.8163413218947819,0.14456048830826768,0.5397044704055086,0.5188002940314773,0.5899519575892855,0.3302192902301796,0.3833481960203971,0.40199852414328857,0.44938877321367626,0.37833863046221555,0.1011418188635729,0.6106477003978031,0.6718874580243084,0.26801210783290325,0.39570467416545463,0.58950436933887,0.32243954929742297,0.5500508082750752,0.3915265030397805,0.6918383141257848,0.32188794694622136,0.3370024922962301,0.2989975986251092,0.4210851170141577,0.4815023673029395,0.10530289811765978,0.4660931187319747,0.29181657922212734,0.5650907746669156,0.4684424481859121,0.579690668886212,0.30865796996786354,0.649462222653321,0.27057601394467784,0.5926737221701752,0.6869147522597776,0.5419213183712607,0.6355041893284253,0.42754193866245177,0.29275673755994397,0.9973762568448439
2017-09-05,0.5359646547984948,0.6687853033677316,0.5864634901262408,0.3736467901481879,0.6080885298063944,0.44219535238198077,0.5690659494259339,0.22491609267034576,0.31492187224533835,0.3418276868837135,0.8226213586824656,0.1393677662967111,0.5760335697258306,0.5178610357341825,0.6059395809829391,0.3507749290568171,0.3959531888664778,0.4055139254153498,0.4862115026749575,0.4096784413895939,0.12013696085410695,0.6003893031069633,0.6876640629381495,0.298940173859213,0.4344473973032156,0.5955336529292288,0.32546749926812807,0.540384174426135,0.35209871891565553,0.6889537591811317,0.31202018709222673,0.35779548891265445,0.2964162792486375,0.4546531409299961,0.4957160127512098,0.1464669721025129,0.48513083725563355,0.2810956846746252,0.5795130867613886,0.4827179191180955,0.5959834245266143,0.35428846008817044,0.6462737019239165,0.2866031952170812,0.5915684150528336,0.6961106014045544,0.549916112323319,0.6412977126963426,0.43524125198204533,0.28745173300917803,0.9975031719182467
2017-09-06,0.5350333986093851,0.6611251417031847,0.578918818890694,0.37852092520545305,0.608335306999697,0.4469924957571495,0.5677095980864112,0.2120808108793631,0.32014159388708374,0.34482933039451497,0.8240683422637844,0.15985993596985573,0.5710039011578097,0.5125815593863181,0.5968982320876722,0.3602306937308113,0.4021849870182626,0.4099295868177923,0.48678229144886775,0.3913797181128818,0.13398733073438568,0.5972499741810068,0.6728300916761647,0.30585615929548365,0.4367378449542449,0.596937280956047,0.2837772911762403,0.530980064983376,0.3662427850298055,0.6890287161892868,0.31746165649269614,0.3635152811940799,0.31130418432101964,0.4541518858295496,0.49605654602565546,0.137246490251044,0.4791338792348894,0.27995961921101703,0.6044434278919926,0.48971549832339584,0.6072496378055029,0.3382786182608641,0.6214047328208767,0.2682938044027573,0.5937234156047939,0.6954792597160809,0.5534718481787476,0.639293885131907,0.43442509580867295,0.299820793645633,0.997515473271557
2017-09-07,0.5335224719361344,0.6591971043871295,0.584108355679093,0.3763872410882877,0.6058276003737495,0.44810468486655447,0.5579893123164781,0.21166476187142988,0.3412321801745765,0.3433506212610287,0.8236872217621654,0.15997096706783223,0.5710057578678698,0.5459155513374752,0.5929571510593813,0.3418099007286713,0.39080315897735846,0.4096132209381042,0.4875214305576258,0.3911981011419848,0.13487639551104186,0.5977744895506449,0.6785932661083336,0.29731923730282084,0.43001561694635027,0.5948507133821209,0.2918862928754707,0.5304989263251746,0.3660559735900428,0.6417556574173451,0.32010033551799594,0.3566087875939735,0.31810499799258346,0.4515923377781755,0.4933067147533119,0.13202618862409085,0.4853036466888237,0.29147628158700134,0.6071626612828942,0.4897784422607685,0.6117453443818971,0.3372501844417328,0.6221655518461903,0.2605933127124875,0.5933920451681874,0.7075267238319723,0.5533813255897241,0.6271839959033116,0.434714550197502,0.29949682497832997,0.9975232744200992
2017-09-08,0.5378898155251498,0.6922988747864741,0.6159816225269945,0.37576065045393126,0.6329471144834868,0.4487590952623999,0.5640711074034637,0.20801452495482772,0.3367981991896202,0.3478334877699282,0.8224443178218451,0.18728492775569144,0.5821808561202122,0.5665039081171762,0.5924480869688032,0.35471834793211593,0.3948192912668136,0.413666729137171,0.5007950471397852,0.3809545534996036,0.15090535521908924,0.6074919835631312,0.6766646200228601,0.30852005705252405,0.4690373553076158,0.6309700069866083,0.30059126364661864,0.5284175463090878,0.3682720145297972,0.6439488876798724,0.3143736005667371,0.3562135117975309,0.34851901564296944,0.4693879213858666,0.5043298099473073,0.12805245864987247,0.5079691253605751,0.2969209713925544,0.6101521424597645,0.5149063875910624,0.612747312403599,0.34319813658080806,0.6286818874138888,0.26625498747664594,0.6099951958265996,0.7687823419460695,0.5347068004342261,0.6379008623096492,0.44453489653953066,0.33389117884115443,0.9977070924202117
2017-09-11,0.5406884640878393,0.6912085521237996,0.6403853798656947,0.3468434618195267,0.6496127640807933,0.4546017149269715,0.5972263238969152,0.20848110505757697,0.34322398719693936,0.3592386241523903,0.8348915519268524,0.24023688967935888,0.6209235380857236,0.5742669274484314,0.6093670038578879,0.3738276690038166,0.3557142586239083,0.42979605861272435,0.52407242172412,0.40587939161451597,0.21727411395463853,0.6285568087720267,0.6958581545196079,0.36143414561646764,0.4971114226836638,0.6506867424981924,0.33711617285396944,0.5269920449304984,0.32420101245687466,0.694494524597653,0.31690168159085563,0.4003944037688465,0.3845727047846394,0.5053116716413376,0.5263333972499445,0.05669150218264519,0.5002646896707343,0.34653754403270604,0.6354776072014181,0.5491024661609484,0.6392961571315278,0.3371838309181887,0.6251392045692972,0.2750119544832176,0.6129197719534493,0.7690017302350866,0.5410231125501712,0.6680424818974324,0.4362798002926846,0.3567968738442689,0.9979955504893535
2017-09-12,0.5295891213628379,0.6782363285742098,0.6318062754530978,0.34783435473730223,0.6457811388942483,0.4557188604282964,0.5968531556630133,0.20492560954640282,0.33842757368981957,0.3595703032366073,0.8338290370099918,0.23988459540291618,0.6105281659984096,0.5746171540773105,0.6132352728495861,0.4037407842622865,0.3632457679928285,0.44897382039652456,0.519998825608325,0.3906931593335465,0.23506809124190722,0.6302291870580327,0.6955265805471814,0.3533640334838497,0.5006105207868724,0.6539624618440799,0.3376112425851797,0.5148287780185278,0.32535317103401734,0.6884898758667855,0.31736048967702485,0.3918066394139799,0.4161792964481893,0.5063282489050889,0.5283144829942434,0.05684323679027737,0.5027207201744569,0.34246101172669013,0.6346213755946412,0.5446565619724159,0.6427439282706734,0.337564828154209,0.6248313566412962,0.2979308947595132,0.6324414238561454,0.7770327600550179,0.5347263060268347,0.6604342902530226,0.42841069982104796,0.3604574713001192,0.9980117816851956
2017-09-13,0.5295938940218453,0.6774971623972822,0.6311812695455424,0.3457991084433062,0.6451746607016408,0.4539403218353958,0.5992907013835825,0.20624397321387247,0.34166904800789,0.3573154462509165,0.8300290896214935,0.23140794622910135,0.6045059261524672,0.5739172563257485,0.6120321772868239,0.4095953242783873,0.36139785039180533,0.4483986866817211,0.5279263217295125,0.38757838621543367,0.23377773147544414,0.6284766049988116,0.6943388558275473,0.3593726987066053,0.4995701498442722,0.6561835358471897,0.3458553861732402,0.5072610996185247,0.3303166301644537,0.668380437789457,0.32001223756833713,0.395390661679132,0.41734724905999726,0.5028084614934496,0.5266656283100468,0.04896305976867855,0.5098054889898149,0.34716259116923837,0.631971778737152,0.537444480114764,0.6414197731660247,0.3377931343279533,0.6302686510085999,0.29772770360444045,0.6326483884382255,0.7782759555500403,0.5362716453408978,0.659273771376674,0.41747083370821186,0.3580916215299355,0.9980077029672709
2017-09-14,0.5408992145587149,0.6732867005736183,0.6290521201504666,0.35096317273080685,0.6356747782304883,0.4677800768275508,0.5963087810989928,0.2115655845384308,0.34729587438513543,0.36818250579086337,0.8307096244353198,0.2283602298208746,0.5997418588302867,0.570458161964803,0.621521947531862,0.43026822479794624,0.35880408807609937,0.4371679642909005,0.5253911523861283,0.38827202048515885,0.23838498247006407,0.6249745399764549,0.7160483959454338,0.34903995868538523,0.49725705250796454,0.652546951609457,0.34634137722621494,0.507804932881058,0.32782814587751796,0.6625535497122932,0.3213591933860056,0.39670694782297145,0.39442554033164934,0.49995717458156097,0.5242663645009872,0.037901181856220496,0.5071328663382504,0.3722374477141034,0.6494853346186935,0.527433085084508,0.63606407451219,0.32381405980845135,0.6387012590150983,0.3018053699001382,0.6164593325981859,0.7744556535841329,0.5247001031636899,0.6626762847905692,0.41623432913966485,0.3592848637607704,0.997857803113738
2017-09-15,0.5408953383623496,0.6708061000800852,0.6248267536298358,0.35267887409899806,0.6355680069890489,0.4679568300774492,0.6004349226234097,0.21268777800757077,0.3479273218036574,0.3672692532079099,0.8294889411828152,0.2385297396633541,0.5986446281346361,0.5670997499626969,0.6216090125539045,0.43097257314461157,0.359927172804312,0.4407372971641871,0.5226896098091021,0.3893669117916006,0.23950296445701566,0.6196273022271164,0.7514177329691532,0.3553690122926312,0.4980710038850414,0.6528765114138666,0.3470079503824013,0.5080950274586888,0.32647118163738964,0.6621891610212586,0.33824517090146916,0.4003368291169159,0.39469412263038556,0.500627850837422,0.5282092751785425,0.03595674846598082,0.4976235541344098,0.3695793535651406,0.6653467279501977,0.5269674017205541,0.6313252754446543,0.32373904115184726,0.638808717505924,0.2984768576728916,0.617836607794251,0.762697044047269,0.5139469099806365,0.6523382831375577,0.41253993547537415,0.3762920484100424,0.9977594040310745
2017-09-18,0.5254306609428107,0.6581165901937105,0.6317720452098571,0.3511789402528985,0.6220700890992079,0.4555230736201217,0.5979978507963285,0.20467532622538176,0.3249752331433034,0.3666712866713078,0.8272435201297232,0.2771809760024409,0.5874979333843192,0.5663961424016802,0.6298479627201856,0.444895398575567,0.3571081384253434,0.4414438005694943,0.5036381449658824,0.36475702462881193,0.25218063004229796,0.6143595769211082,0.7395324523221383,0.3731827778203377,0.46884414718060596,0.634039241639232,0.3087838626385028,0.509370643684003,0.30609668066355705,0.6568501255014625,0.33790010866769876,0.4080153390980111,0.37066981838073587,0.4741664404415132,0.5064282085748328,0.03709617207432124,0.4937933461735962,0.36710676941410936,0.6499082750101309,0.5387838359134145,0.6201107894259824,0.30421318628786503,0.638776755620292,0.3092229753032523,0.6049802985353706,0.7467271613569015,0.5045018758265466,0.6440801654947241,0.4033100703080538,0.4218623262906178,0.9975502064887355
